date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:33:33	1454/1454	---MCZ	200	added ('OK')	text/css	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/css/bootstrap-multiselect.css?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/css/bootstrap-multiselect37cb.css	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:33	3652/3652	---MCZ	200	added ('OK')	text/css	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/css/taxonomy2.css?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/css/taxonomy237cb.css	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:33	17509/17509	---MCZ	200	added ('OK')	text/css	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/css/select2.css?ver=4.0.1	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/css/select2f39e.css	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:34	134/134	---MCZ	200	added ('OK')	text/css	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/css/select-advanced.css?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/css/select-advanced37cb.css	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:34	149/149	---MCZ	200	added ('OK')	text/css	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/css/select.css?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/css/select37cb.css	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:36	327423/327423	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2006:35:20%20GMT	http://ishvar.tfa.az/index.php/jobs/page/3/	C:/My%20Web%20Sites/isver/ishvar.tfa.az/index.php/jobs/page/3/index.html	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:36	8994/8994	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:13%20GMT	http://ishvar.tfa.az/wp-content/plugins/inwave-common/assets/js/iw-shortcodes.js?ver=2.9.0	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/inwave-common/assets/js/iw-shortcodes5b0a.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:36	14585/14585	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Jul%202018%2014:55:06%20GMT	http://ishvar.tfa.az/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.0.3	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/contact-form-7/includes/js/scriptsaead.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:36	4000/4000	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2016%20Jan%202018%2012:42:44%20GMT	http://ishvar.tfa.az/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-includes/js/jquery/ui/core.mine899.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:36	6908/6908	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2016%20Jan%202018%2012:42:44%20GMT	http://ishvar.tfa.az/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-includes/js/jquery/ui/widget.mine899.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:36	3148/3148	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2016%20Jan%202018%2012:42:44%20GMT	http://ishvar.tfa.az/wp-includes/js/jquery/ui/mouse.min.js?ver=1.11.4	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-includes/js/jquery/ui/mouse.mine899.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:37	24899/24899	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2016%20Jan%202018%2012:42:44%20GMT	http://ishvar.tfa.az/wp-includes/js/jquery/ui/sortable.min.js?ver=1.11.4	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-includes/js/jquery/ui/sortable.mine899.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:37	5850/5850	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/js/clone.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/js/clone37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:37	92788/92788	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/script.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/script37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:39	317627/317627	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2006:35:24%20GMT	http://ishvar.tfa.az/index.php/jobs/?keyword=marketing	C:/My%20Web%20Sites/isver/ishvar.tfa.az/index.php/jobs/indexebd1.html	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:39	498/498	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/iwj_serialize_form_json.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/iwj_serialize_form_json37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:39	908/908	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/iwj_cookie.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/iwj_cookie37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:39	4506/4506	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/iwj_filter_common.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/iwj_filter_common37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:40	9056/9056	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/filter_jobs.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/filter_jobs37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:40	7490/7490	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/filter_candidates.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/filter_candidates37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:40	7908/7908	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/filter_employers.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/filter_employers37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:41	1560/1560	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/show_less_more.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/show_less_more37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:41	812/812	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/ajax_pagination.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/ajax_pagination37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:41	1159/1159	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/widget_filter_search.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/widget_filter_search37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:42	520/520	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/send_ajax_mail_queue.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/send_ajax_mail_queue37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:42	498/498	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/filter_alpha.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/filter_alpha37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:42	4225/4225	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/switch_layout.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/switch_layout37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:42	2522/2522	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/iwj_filter_box.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/iwj_filter_box37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:43	12166/12166	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/jquery.matchHeight.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/jquery.matchHeight37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:43	48706/48706	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/assets/fancybox/jquery.fancybox.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/assets/fancybox/jquery.fancybox37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:43	25962/25962	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/star-rating.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/assets/js/star-rating37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:44	9566/9566	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2020%20Jun%202018%2021:46:50%20GMT	http://ishvar.tfa.az/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:44	1846/1846	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2020%20Jun%202018%2021:46:50%20GMT	http://ishvar.tfa.az/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6b25.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:44	1518/1518	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2020%20Jun%202018%2021:46:50%20GMT	http://ishvar.tfa.az/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=3.4.3	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.mincd45.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:45	2568/2568	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2020%20Jun%202018%2021:46:50%20GMT	http://ishvar.tfa.az/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=3.4.3	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.mincd45.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:45	21592/21592	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2020%20Jun%202018%2021:46:50%20GMT	http://ishvar.tfa.az/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min.js?ver=3.1.6	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min005e.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:45	15736/15736	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2029%20May%202018%2010:04:55%20GMT	http://ishvar.tfa.az/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.selectBox.min.js?ver=1.2.0	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.selectBox.min7359.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:45	10133/10133	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2029%20May%202018%2010:04:55%20GMT	http://ishvar.tfa.az/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.yith-wcwl.js?ver=2.2.2	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.yith-wcwl605a.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:46	36822/36822	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2017%20Jul%202018%2019:28:52%20GMT	http://ishvar.tfa.az/wp-content/themes/injob/assets/js/bootstrap.min.js?ver=2.9.0	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/themes/injob/assets/js/bootstrap.min5b0a.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:46	3345/3345	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2017%20Jul%202018%2019:28:52%20GMT	http://ishvar.tfa.az/wp-content/themes/injob/assets/js/jquery.fitvids.js?ver=2.9.0	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/themes/injob/assets/js/jquery.fitvids5b0a.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:47	16693/16693	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2017%20Jul%202018%2019:28:52%20GMT	http://ishvar.tfa.az/wp-content/themes/injob/assets/js/theia-sticky-sidebar.js?ver=2.9.0	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/themes/injob/assets/js/theia-sticky-sidebar5b0a.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:48	75005/75005	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2020%20Jun%202018%2021:46:50%20GMT	http://ishvar.tfa.az/wp-content/plugins/woocommerce/assets/js/select2/select2.full.min.js?ver=4.0.3	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/woocommerce/assets/js/select2/select2.full.minfa0c.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:48	53841/53841	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2017%20Jul%202018%2019:28:52%20GMT	http://ishvar.tfa.az/wp-content/themes/injob/assets/js/owl.carousel.min.js?ver=2.9.0	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/themes/injob/assets/js/owl.carousel.min5b0a.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:48	17959/17959	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2017%20Jul%202018%2019:28:52%20GMT	http://ishvar.tfa.az/wp-content/themes/injob/assets/js/jquery.enscroll.min.js?ver=2.9.0	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/themes/injob/assets/js/jquery.enscroll.min5b0a.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:48	14085/14085	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2017%20Jul%202018%2019:28:52%20GMT	http://ishvar.tfa.az/wp-content/themes/injob/assets/js/template.js?ver=2.9.0	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/themes/injob/assets/js/template5b0a.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:49	13420/13420	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2016%20Jan%202018%2012:42:44%20GMT	http://ishvar.tfa.az/wp-includes/js/jquery/ui/effect.min.js?ver=1.11.4	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-includes/js/jquery/ui/effect.mine899.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:49	5833/5833	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2017%20Jul%202018%2019:28:52%20GMT	http://ishvar.tfa.az/wp-content/themes/injob/assets/js/panel-settings.js?ver=2.9.0	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/themes/injob/assets/js/panel-settings5b0a.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:49	8851/8851	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2017%20Jul%202018%2019:28:52%20GMT	http://ishvar.tfa.az/wp-content/themes/injob/assets/js/jquery.navgoco.js?ver=2.9.0	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/themes/injob/assets/js/jquery.navgoco5b0a.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:50	642/642	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2017%20Jul%202018%2019:28:52%20GMT	http://ishvar.tfa.az/wp-content/themes/injob/assets/js/off-canvas.js?ver=2.9.0	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/themes/injob/assets/js/off-canvas5b0a.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:50	1398/1398	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2016%20Jan%202018%2012:42:44%20GMT	http://ishvar.tfa.az/wp-includes/js/wp-embed.min.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-includes/js/wp-embed.min37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:50	19781/19781	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:12%20GMT	http://ishvar.tfa.az/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=5.4.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min8b06.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:51	5979/5979	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2017%20Jul%202018%2019:28:52%20GMT	http://ishvar.tfa.az/wp-content/themes/injob/assets/js/mailchimp.js?ver=2.9.0	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/themes/injob/assets/js/mailchimp5b0a.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:51	68154/68154	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/js/bootstrap-multiselect.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/js/bootstrap-multiselect37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:51	3736/3736	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/js/taxonomy2.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/js/taxonomy237cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:52	1622/1622	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/js/select.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/js/select37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:52	913/913	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/js/select-advanced.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/js/select-advanced37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:53	75009/75009	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/js/select2.min.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/fields/assets/js/select2.min37cb.js	(from http://ishvar.tfa.az/index.php/jobs/)
10:33:53	2121/2121	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/assets/images/map-marker-job.png	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/assets/images/map-marker-job.png	(from http://ishvar.tfa.az/index.php/job/german-speaking-team-leader/)
10:33:53	1258/1258	---MCZ	200	added ('OK')	text/css	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/applies/assets/linkedin-apply.css?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/applies/assets/linkedin-apply37cb.css	(from http://ishvar.tfa.az/index.php/job/german-speaking-team-leader/)
10:33:53	25528/25528	---MCZ	200	added ('OK')	application/javascript	etag:W/%2234f9ff66ea283b8152a87cbe018c0caa8e7030f8%22	https://cdn.rawgit.com/googlemaps/v3-utility-library/master/infobox/src/infobox.js?ver=2.9.0	C:/My%20Web%20Sites/isver/cdn.rawgit.com/googlemaps/v3-utility-library/master/infobox/src/infobox5b0a.js	(from http://ishvar.tfa.az/index.php/job/german-speaking-team-leader/)
10:33:54	1351/1351	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2021%20Mar%202018%2007:55:14%20GMT	http://ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/applies/assets/linkedin-apply.js?ver=4.9.7	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/plugins/iwjob/includes/class/applies/assets/linkedin-apply37cb.js	(from http://ishvar.tfa.az/index.php/job/german-speaking-team-leader/)
10:34:00	68161/68161	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202018%2008:05:07%20GMT	http://ishvar.tfa.az/wp-content/uploads/2017/06/40w-1.jpg	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/uploads/2017/06/40w-1.jpg	(from http://ishvar.tfa.az/index.php/candidates/)
10:34:03	43032/43032	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202018%2008:05:07%20GMT	http://ishvar.tfa.az/wp-content/uploads/2017/06/11m-1.jpg	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/uploads/2017/06/11m-1.jpg	(from http://ishvar.tfa.az/index.php/candidates/)
10:34:09	90815/90815	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202018%2008:05:07%20GMT	http://ishvar.tfa.az/wp-content/uploads/2017/06/daniel_nguyen-3.jpg	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/uploads/2017/06/daniel_nguyen-3.jpg	(from http://ishvar.tfa.az/index.php/candidates/)
10:34:09	55554/55554	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202018%2008:05:07%20GMT	http://ishvar.tfa.az/wp-content/uploads/2017/06/37w-1.jpg	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/uploads/2017/06/37w-1.jpg	(from http://ishvar.tfa.az/index.php/candidates/)
10:34:12	58094/58094	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202018%2008:05:07%20GMT	http://ishvar.tfa.az/wp-content/uploads/2017/06/43w-1.jpg	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/uploads/2017/06/43w-1.jpg	(from http://ishvar.tfa.az/index.php/candidates/)
10:34:16	44554/44554	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202018%2008:05:02%20GMT	http://ishvar.tfa.az/wp-content/uploads/2017/05/21w-1.jpg	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/uploads/2017/05/21w-1.jpg	(from http://ishvar.tfa.az/index.php/candidates/)
10:34:26	55423/55423	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202018%2008:05:07%20GMT	http://ishvar.tfa.az/wp-content/uploads/2017/06/31m-2.jpg	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/uploads/2017/06/31m-2.jpg	(from http://ishvar.tfa.az/index.php/candidates/)
10:34:26	204900/204900	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202018%2008:05:07%20GMT	http://ishvar.tfa.az/wp-content/uploads/2017/09/member3.jpg	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/uploads/2017/09/member3.jpg	(from http://ishvar.tfa.az/index.php/candidates/)
10:34:26	105956/105956	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202018%2008:05:07%20GMT	http://ishvar.tfa.az/wp-content/uploads/2017/06/31m-3.jpg	C:/My%20Web%20Sites/isver/ishvar.tfa.az/wp-content/uploads/2017/06/31m-3.jpg	(from http://ishvar.tfa.az/index.php/candidates/)
